4;industrial_complex;3036.00;11.00;1476.00;5.59;0
4;industrial_complex;3035.00;11.60;1487.00;0.87;0
4;industrial_complex;3064.00;10.20;1489.00;4.99;0
4;industrial_complex;3046.00;10.65;1478.00;1.38;0
4;industrial_complex;3033.00;10.20;1481.00;4.04;0
4;industrial_complex;3063.00;10.00;1484.00;5.60;0
4;air_base;3038.00;10.90;1476.00;3.44;0
4;bunker;3050.00;10.28;1485.00;4.64;0
4;bunker;3058.00;10.12;1487.00;2.48;0
4;bunker;3046.00;10.35;1481.00;4.05;0
4;bunker;3066.00;9.90;1479.00;0.43;0
4;bunker;3062.00;10.05;1482.00;3.09;0
4;bunker;3042.00;11.10;1489.00;6.11;0
4;bunker;3054.00;11.40;1475.00;3.95;0
4;bunker;3048.00;10.82;1488.00;5.16;0
4;bunker;3066.00;10.10;1488.00;3.00;0
4;bunker;3032.00;10.90;1485.00;4.56;0
4;bunker;3053.00;12.20;1471.00;0.94;0
4;bunker;3060.00;10.12;1486.00;3.60;0
4;anti_air_building;3061.00;10.07;1477.00;1.44;0
4;anti_air_building;3036.00;11.43;1486.00;1.55;0
4;anti_air_building;3055.00;10.53;1480.00;5.67;0
4;synthetic_refinery;3050.00;11.12;1477.00;2.05;0
4;fuel_silo;3040.00;10.43;1480.00;4.71;0
4;radar_station;3047.00;10.57;1482.00;2.02;0
4;rocket_site;3036.00;11.23;1475.00;4.11;0
4;nuclear_reactor;3038.00;11.60;1486.00;0.50;0
5;arms_factory;3139.00;9.60;1622.00;0.86;0
5;arms_factory;3158.00;9.60;1622.00;3.88;0
5;arms_factory;3151.00;9.60;1617.00;5.09;0
5;arms_factory;3120.00;9.60;1611.00;2.93;0
5;arms_factory;3120.00;9.60;1618.00;5.59;0
5;arms_factory;3148.00;9.60;1615.00;0.87;0
5;industrial_complex;3159.00;9.70;1611.00;4.99;0
5;industrial_complex;3143.00;9.60;1616.00;1.38;0
5;industrial_complex;3143.00;9.60;1610.00;4.04;0
5;industrial_complex;3143.00;9.60;1623.00;5.60;0
5;industrial_complex;3142.00;9.60;1618.00;3.44;0
5;industrial_complex;3156.00;9.60;1618.00;4.64;0
5;air_base;3133.00;9.60;1611.00;2.48;0
5;naval_base;3129.00;9.50;1624.00;-2.55;2256
5;naval_base;3118.00;9.50;1612.00;-1.67;2309
5;naval_base;3121.00;9.50;1614.00;-1.33;2309
5;bunker;3147.00;9.60;1617.00;6.11;0
5;bunker;3129.00;9.60;1613.00;3.95;0
5;bunker;3153.00;9.60;1617.00;5.16;0
5;bunker;3141.00;9.60;1622.00;3.00;0
5;bunker;3147.00;9.60;1618.00;4.56;0
5;bunker;3126.00;9.60;1619.00;0.94;0
5;bunker;3127.00;9.60;1616.00;3.60;0
5;coastal_bunker;3118.00;9.50;1615.00;-0.95;0
5;coastal_bunker;3120.00;9.60;1612.00;-1.67;0
5;coastal_bunker;3122.00;9.50;1616.00;-1.33;0
5;dockyard;3123.00;9.60;1621.00;-2.55;0
5;anti_air_building;3143.00;9.60;1608.00;4.71;0
5;anti_air_building;3145.00;9.60;1620.00;1.45;0
5;anti_air_building;3148.00;9.60;1622.00;4.11;0
5;synthetic_refinery;3130.00;9.60;1615.00;0.50;0
5;fuel_silo;3128.00;9.60;1610.00;2.05;0
5;radar_station;3140.00;9.60;1618.00;5.67;0
5;rocket_site;3149.00;9.60;1614.00;1.10;0
5;nuclear_reactor;3147.00;9.60;1611.00;5.22;0
6;arms_factory;2874.00;9.60;1536.00;5.09;0
6;arms_factory;2875.00;9.70;1534.00;2.93;0
6;arms_factory;2876.00;9.65;1535.00;5.59;0
6;arms_factory;2875.00;9.70;1534.00;0.87;0
6;arms_factory;2874.00;9.60;1536.00;4.99;0
6;arms_factory;2875.00;9.60;1536.00;1.38;0
6;industrial_complex;2875.00;9.65;1535.00;4.04;0
6;industrial_complex;2875.00;9.60;1536.00;5.60;0
6;industrial_complex;2874.00;9.62;1535.00;3.44;0
6;industrial_complex;2875.00;9.70;1534.00;4.64;0
6;industrial_complex;2874.00;9.62;1535.00;2.48;0
6;industrial_complex;2875.00;9.65;1535.00;4.05;0
6;air_base;2875.00;9.70;1534.00;0.43;0
6;bunker;2876.00;9.65;1535.00;3.09;0
6;anti_air_building;2875.00;9.70;1534.00;6.11;0
6;anti_air_building;2874.00;9.62;1535.00;3.95;0
6;anti_air_building;2875.00;9.60;1536.00;5.16;0
6;synthetic_refinery;2875.00;9.65;1535.00;3.00;0
6;fuel_silo;2876.00;9.65;1535.00;4.56;0
6;radar_station;2875.00;9.65;1535.00;1.02;0
6;rocket_site;2874.00;9.60;1536.00;3.60;0
6;nuclear_reactor;2875.00;9.60;1536.00;1.44;0
7;arms_factory;2879.00;9.60;1569.00;5.59;0
7;arms_factory;2874.00;9.60;1559.00;0.87;0
7;arms_factory;2880.00;9.60;1554.00;4.99;0
7;arms_factory;2875.00;9.60;1555.00;1.38;0
7;arms_factory;2872.00;9.60;1554.00;4.04;0
7;arms_factory;2881.00;9.60;1566.00;5.60;0
7;industrial_complex;2872.00;9.60;1557.00;3.44;0
7;industrial_complex;2883.00;9.60;1573.00;4.64;0
7;industrial_complex;2883.00;9.60;1574.00;2.48;0
7;industrial_complex;2882.00;9.60;1581.00;4.05;0
7;industrial_complex;2880.00;9.60;1564.00;0.43;0
7;industrial_complex;2878.00;9.60;1562.00;3.09;0
7;air_base;2884.00;9.60;1570.00;6.11;0
7;naval_base;2871.00;9.50;1553.00;-1.45;8621
7;naval_base;2879.00;9.50;1574.00;-1.57;2775
7;naval_base;2877.00;9.50;1566.00;-2.68;2775
7;naval_base;2875.00;9.60;1561.00;-1.57;8621
7;bunker;2876.00;9.60;1557.00;0.94;0
7;bunker;2877.00;9.60;1561.00;3.60;0
7;bunker;2880.00;9.60;1555.00;1.44;0
7;bunker;2880.00;9.60;1572.00;1.55;0
7;bunker;2880.00;9.60;1565.00;5.67;0
7;coastal_bunker;2877.00;9.50;1567.00;-2.68;0
7;coastal_bunker;2872.00;9.50;1551.00;-1.45;0
7;coastal_bunker;2878.00;9.50;1569.00;-1.57;0
7;coastal_bunker;2871.00;9.60;1557.00;-1.57;0
7;dockyard;2879.00;9.60;1571.00;-1.57;0
7;anti_air_building;2880.00;9.60;1558.00;2.05;0
7;anti_air_building;2876.00;9.60;1562.00;6.18;0
7;anti_air_building;2883.00;9.60;1556.00;1.10;0
7;synthetic_refinery;2880.00;9.60;1568.00;5.22;0
7;fuel_silo;2882.00;9.60;1569.00;0.50;0
7;radar_station;2884.00;9.60;1568.00;4.15;0
7;rocket_site;2870.00;9.60;1555.00;5.83;0
7;nuclear_reactor;2874.00;9.60;1557.00;3.67;0
8;arms_factory;2903.00;10.32;1513.00;4.99;0
8;arms_factory;2902.00;10.40;1511.00;1.38;0
8;arms_factory;2905.00;10.23;1511.00;4.04;0
8;arms_factory;2900.00;10.30;1511.00;5.60;0
8;arms_factory;2900.00;10.62;1518.00;3.44;0
8;arms_factory;2905.00;10.18;1510.00;4.64;0
8;industrial_complex;2901.00;10.55;1516.00;2.48;0
8;industrial_complex;2901.00;10.25;1513.00;4.05;0
8;industrial_complex;2903.00;10.38;1512.00;0.43;0
8;industrial_complex;2900.00;10.28;1513.00;3.09;0
8;industrial_complex;2901.00;10.30;1512.00;6.11;0
8;industrial_complex;2900.00;10.30;1510.00;3.95;0
8;air_base;2904.00;10.30;1510.00;5.16;0
8;bunker;2904.00;10.20;1509.00;3.00;0
8;anti_air_building;2902.00;10.25;1514.00;4.56;0
8;anti_air_building;2903.00;10.25;1509.00;0.94;0
8;anti_air_building;2901.00;10.30;1514.00;3.60;0
8;synthetic_refinery;2900.00;10.28;1512.00;1.44;0
8;fuel_silo;2899.00;10.40;1514.00;1.55;0
8;radar_station;2902.00;10.25;1514.00;6.13;0
8;rocket_site;2900.00;10.30;1511.00;2.05;0
8;nuclear_reactor;2903.00;10.40;1511.00;4.71;0
9;arms_factory;3026.00;10.15;1523.00;4.04;0
9;arms_factory;3036.00;10.85;1509.00;5.60;0
9;arms_factory;3041.00;11.05;1504.00;3.44;0
9;arms_factory;3054.00;10.15;1517.00;4.64;0
9;arms_factory;3015.00;10.40;1512.00;2.48;0
9;arms_factory;3023.00;10.50;1522.00;4.05;0
9;industrial_complex;3036.00;10.82;1508.00;0.43;0
9;industrial_complex;3037.00;10.60;1501.00;3.09;0
9;industrial_complex;3053.00;10.28;1516.00;6.11;0
9;industrial_complex;3043.00;10.28;1528.00;3.95;0
9;industrial_complex;3017.00;10.85;1507.00;5.16;0
9;industrial_complex;3043.00;11.12;1505.00;3.00;0
9;air_base;3033.00;10.70;1500.00;4.56;0
9;bunker;3018.00;10.60;1513.00;0.94;0
9;bunker;3026.00;10.45;1518.00;3.60;0
9;bunker;3044.00;10.03;1523.00;1.44;0
9;bunker;3029.00;10.45;1512.00;1.55;0
9;bunker;3057.00;10.20;1519.00;5.67;0
9;bunker;3017.00;10.65;1509.00;2.05;0
9;bunker;3041.00;10.55;1515.00;4.71;0
9;bunker;3040.00;10.65;1511.00;1.45;0
9;bunker;3031.00;10.53;1498.00;4.11;0
9;bunker;3029.00;10.60;1505.00;0.50;0
9;bunker;3033.00;10.43;1514.00;2.05;0
9;bunker;3022.00;10.40;1523.00;6.18;0
9;bunker;3042.00;10.15;1526.00;1.10;0
9;bunker;3036.00;10.60;1502.00;5.22;0
9;bunker;3049.00;10.30;1516.00;0.50;0
9;bunker;3045.00;10.68;1511.00;4.62;0
9;bunker;3040.00;10.00;1522.00;5.83;0
9;anti_air_building;3037.00;10.62;1502.00;3.67;0
9;anti_air_building;3044.00;10.60;1514.00;0.40;0
9;anti_air_building;3047.00;10.10;1521.00;1.61;0
9;synthetic_refinery;3018.00;10.75;1508.00;5.73;0
9;fuel_silo;3024.00;10.75;1501.00;2.12;0
9;radar_station;3035.00;10.53;1512.00;3.68;0
9;rocket_site;3046.00;10.62;1513.00;0.06;0
9;nuclear_reactor;3056.00;10.40;1515.00;4.18;0
10;arms_factory;3136.00;9.80;1555.00;3.44;0
10;arms_factory;3124.00;10.00;1546.00;4.64;0
10;arms_factory;3131.00;9.90;1557.00;2.48;0
10;arms_factory;3128.00;9.68;1566.00;4.05;0
10;arms_factory;3138.00;9.80;1552.00;0.43;0
10;arms_factory;3116.00;10.00;1548.00;3.09;0
10;industrial_complex;3119.00;10.00;1552.00;6.11;0
10;industrial_complex;3127.00;9.70;1563.00;3.95;0
10;industrial_complex;3127.00;9.82;1551.00;5.16;0
10;industrial_complex;3118.00;10.00;1546.00;3.00;0
10;industrial_complex;3132.00;9.85;1556.00;4.56;0
10;industrial_complex;3122.00;9.70;1561.00;0.94;0
10;air_base;3126.00;9.88;1549.00;3.60;0
10;bunker;3121.00;10.00;1547.00;1.44;0
10;bunker;3130.00;9.93;1554.00;1.55;0
10;bunker;3130.00;9.70;1564.00;5.67;0
10;bunker;3123.00;9.68;1565.00;2.05;0
10;bunker;3119.00;9.75;1559.00;4.71;0
10;bunker;3134.00;9.80;1550.00;1.45;0
10;anti_air_building;3116.00;9.70;1561.00;4.11;0
10;anti_air_building;3130.00;9.70;1562.00;0.50;0
10;anti_air_building;3132.00;9.90;1550.00;2.05;0
10;synthetic_refinery;3124.00;9.90;1555.00;6.18;0
10;fuel_silo;3132.00;9.85;1555.00;1.10;0
10;radar_station;3128.00;10.00;1555.00;4.91;0
10;rocket_site;3135.00;9.80;1551.00;0.50;0
10;nuclear_reactor;3130.00;9.85;1552.00;4.62;0
11;arms_factory;3195.00;9.70;1635.00;2.48;0
11;arms_factory;3188.00;9.70;1630.00;4.05;0
11;arms_factory;3182.00;9.60;1649.00;0.43;0
11;arms_factory;3208.00;9.88;1637.00;3.09;0
11;arms_factory;3188.00;9.60;1622.00;6.11;0
11;arms_factory;3207.00;9.80;1641.00;3.95;0
11;industrial_complex;3205.00;9.90;1632.00;5.16;0
11;industrial_complex;3189.00;9.60;1637.00;3.00;0
11;industrial_complex;3187.00;9.62;1632.00;4.56;0
11;industrial_complex;3180.00;9.60;1648.00;0.94;0
11;industrial_complex;3210.00;9.80;1639.00;3.60;0
11;industrial_complex;3190.00;9.68;1620.00;1.44;0
11;air_base;3198.00;9.78;1641.00;1.55;0
11;bunker;3186.00;9.70;1608.00;5.67;0
11;bunker;3192.00;9.70;1620.00;2.05;0
11;bunker;3178.00;9.60;1621.00;4.71;0
11;bunker;3184.00;9.60;1629.00;1.45;0
11;bunker;3199.00;9.80;1633.00;4.11;0
11;bunker;3209.00;9.90;1631.00;0.50;0
11;bunker;3186.00;9.60;1644.00;2.05;0
11;bunker;3186.00;9.60;1638.00;6.18;0
11;bunker;3207.00;9.80;1644.00;1.10;0
11;bunker;3179.00;9.68;1641.00;5.22;0
11;anti_air_building;3179.00;9.60;1650.00;0.50;0
11;anti_air_building;3210.00;9.80;1641.00;4.62;0
11;anti_air_building;3193.00;9.70;1622.00;5.83;0
11;synthetic_refinery;3203.00;9.73;1644.00;3.67;0
11;fuel_silo;3188.00;9.70;1610.00;0.40;0
11;radar_station;3196.00;9.75;1630.00;2.97;0
11;rocket_site;3187.00;9.60;1642.00;5.73;0
11;nuclear_reactor;3184.00;9.60;1648.00;2.12;0
12;arms_factory;3186.00;9.60;1664.00;0.43;0
12;arms_factory;3187.00;9.60;1665.00;3.09;0
12;arms_factory;3184.00;9.60;1665.00;6.11;0
12;arms_factory;3180.00;9.60;1663.00;3.95;0
12;arms_factory;3181.00;9.60;1665.00;5.16;0
12;arms_factory;3181.00;9.60;1664.00;3.00;0
12;industrial_complex;3184.00;9.60;1665.00;4.56;0
12;industrial_complex;3184.00;9.60;1663.00;0.94;0
12;industrial_complex;3183.00;9.60;1666.00;3.60;0
12;industrial_complex;3181.00;9.60;1664.00;1.44;0
12;industrial_complex;3183.00;9.60;1667.00;1.55;0
12;industrial_complex;3184.00;9.60;1663.00;5.67;0
12;air_base;3184.00;9.60;1662.00;2.05;0
12;naval_base;3185.00;9.60;1669.00;-2.50;1885
12;naval_base;3180.00;9.60;1666.00;-2.55;1885
12;bunker;3187.00;9.60;1666.00;4.11;0
12;bunker;3181.00;9.60;1664.00;0.50;0
12;coastal_bunker;3180.00;9.50;1667.00;-2.55;0
12;coastal_bunker;3181.00;9.60;1667.00;-2.50;0
12;dockyard;3175.00;9.60;1665.00;-2.55;0
12;anti_air_building;3187.00;9.60;1664.00;5.22;0
12;anti_air_building;3187.00;9.60;1667.00;0.50;0
12;anti_air_building;3186.00;9.60;1665.00;4.62;0
12;synthetic_refinery;3182.00;9.60;1663.00;5.83;0
12;fuel_silo;3183.00;9.60;1662.00;3.67;0
12;radar_station;3183.00;9.60;1666.00;0.03;0
12;rocket_site;3186.00;9.60;1665.00;1.61;0
12;nuclear_reactor;3183.00;9.60;1665.00;5.73;0
13;arms_factory;3200.00;9.60;1719.00;6.11;0
13;arms_factory;3182.00;9.60;1714.00;3.95;0
13;arms_factory;3180.00;9.60;1699.00;5.16;0
13;arms_factory;3178.00;9.60;1710.00;3.00;0
13;arms_factory;3181.00;9.60;1702.00;4.56;0
13;arms_factory;3193.00;9.60;1699.00;0.94;0
13;industrial_complex;3188.00;9.60;1710.00;3.60;0
13;industrial_complex;3194.00;9.60;1714.00;1.44;0
13;industrial_complex;3189.00;9.60;1715.00;1.55;0
13;industrial_complex;3175.00;9.60;1703.00;5.67;0
13;industrial_complex;3190.00;9.60;1701.00;2.05;0
13;industrial_complex;3190.00;9.60;1691.00;4.71;0
13;air_base;3190.00;9.60;1705.00;1.45;0
13;naval_base;3201.00;9.60;1723.00;-2.76;1434
13;naval_base;3174.00;9.50;1714.00;-1.82;1660
13;naval_base;3188.00;9.50;1699.00;-0.59;1885
13;naval_base;3175.00;9.50;1711.00;-2.21;1660
13;naval_base;3193.00;9.50;1723.00;-2.11;1660
13;naval_base;3186.00;9.50;1688.00;-1.41;1885
13;bunker;3180.00;9.60;1702.00;0.50;0
13;bunker;3195.00;9.60;1696.00;4.62;0
13;bunker;3192.00;9.60;1718.00;5.83;0
13;bunker;3178.00;9.60;1704.00;3.67;0
13;bunker;3192.00;9.60;1708.00;0.40;0
13;bunker;3189.00;9.60;1715.00;1.61;0
13;bunker;3194.00;9.60;1716.00;5.73;0
13;bunker;3209.00;9.60;1723.00;2.12;0
13;coastal_bunker;3189.00;9.50;1698.00;-1.41;0
13;coastal_bunker;3211.00;9.60;1725.00;-2.76;0
13;coastal_bunker;3168.00;9.50;1712.00;-1.82;0
13;coastal_bunker;3181.00;9.50;1697.00;-0.59;0
13;coastal_bunker;3172.00;9.50;1708.00;-1.11;0
13;coastal_bunker;3189.00;9.60;1722.00;-2.11;0
13;dockyard;3204.00;9.50;1725.00;-2.76;0
13;anti_air_building;3179.00;9.60;1702.00;4.18;0
13;anti_air_building;3190.00;9.60;1699.00;0.57;0
13;anti_air_building;3186.00;9.60;1710.00;4.69;0
13;synthetic_refinery;3206.00;9.60;1720.00;5.90;0
13;fuel_silo;3187.00;9.60;1715.00;2.63;0
13;radar_station;3190.00;9.60;1707.00;6.09;0
13;rocket_site;3194.00;9.60;1700.00;1.68;0
13;nuclear_reactor;3193.00;9.60;1690.00;4.34;0
15;arms_factory;2811.00;10.03;1491.00;4.56;0
15;arms_factory;2803.00;9.95;1490.00;0.94;0
15;arms_factory;2817.00;10.07;1490.00;3.60;0
15;arms_factory;2825.00;9.80;1497.00;1.44;0
15;arms_factory;2818.00;9.85;1496.00;1.55;0
15;arms_factory;2805.00;9.60;1496.00;5.67;0
15;industrial_complex;2820.00;9.70;1500.00;2.05;0
15;industrial_complex;2812.00;9.65;1502.00;4.71;0
15;industrial_complex;2815.00;9.78;1498.00;1.45;0
15;industrial_complex;2799.00;9.60;1500.00;4.11;0
15;industrial_complex;2818.00;9.70;1503.00;0.50;0
15;industrial_complex;2795.00;9.65;1498.00;2.05;0
15;air_base;2795.00;9.85;1490.00;6.18;0
15;naval_base;2793.00;9.60;1504.00;-3.52;2847
15;naval_base;2782.00;9.50;1496.00;-1.57;2871
15;naval_base;2788.00;9.60;1504.00;-3.93;2847
15;naval_base;2803.00;9.60;1502.00;-2.68;2847
15;naval_base;2794.00;9.60;1504.00;-3.73;2847
15;naval_base;2781.00;9.50;1498.00;-1.57;2871
15;naval_base;2777.00;9.50;1510.00;-1.57;2871
15;bunker;2804.00;9.60;1502.00;1.61;0
15;bunker;2787.00;9.60;1492.00;5.73;0
15;bunker;2790.00;9.70;1490.00;2.12;0
15;bunker;2823.00;9.82;1495.00;3.68;0
15;bunker;2797.00;9.70;1494.00;0.06;0
15;bunker;2781.00;9.60;1506.00;4.18;0
15;bunker;2791.00;9.60;1502.00;4.28;0
15;bunker;2810.00;9.93;1490.00;2.12;0
15;bunker;2801.00;9.65;1497.00;4.79;0
15;bunker;2784.00;9.60;1501.00;1.17;0
15;bunker;2818.00;9.70;1503.00;4.18;0
15;bunker;2819.00;9.95;1492.00;0.57;0
15;bunker;2794.00;9.60;1501.00;4.69;0
15;bunker;2784.00;9.60;1510.00;5.90;0
15;coastal_bunker;2781.00;9.50;1503.00;-1.57;0
15;coastal_bunker;2800.00;9.60;1503.00;-3.73;0
15;coastal_bunker;2777.00;9.50;1511.00;-3.14;0
15;coastal_bunker;2803.00;9.60;1502.00;-2.68;0
15;coastal_bunker;2782.00;9.50;1494.00;-1.57;0
15;coastal_bunker;2785.00;9.60;1508.00;-3.93;0
15;coastal_bunker;2793.00;9.60;1504.00;-3.52;0
15;dockyard;2779.00;9.50;1505.00;-1.57;0
15;anti_air_building;2810.00;9.90;1493.00;4.35;0
15;anti_air_building;2810.00;9.95;1491.00;2.19;0
15;anti_air_building;2817.00;10.00;1492.00;4.85;0
15;synthetic_refinery;2786.00;9.60;1501.00;0.13;0
15;fuel_silo;2823.00;9.80;1497.00;2.80;0
15;radar_station;2804.00;9.60;1497.00;0.76;0
15;rocket_site;2819.00;9.70;1501.00;3.30;0
15;nuclear_reactor;2785.00;9.60;1488.00;4.86;0
16;arms_factory;2828.00;9.85;1485.00;3.60;0
16;arms_factory;2827.00;9.90;1485.00;1.44;0
16;arms_factory;2832.00;9.80;1481.00;1.55;0
16;arms_factory;2832.00;9.80;1481.00;5.67;0
16;arms_factory;2826.00;9.95;1489.00;2.05;0
16;arms_factory;2830.00;9.80;1490.00;4.71;0
16;industrial_complex;2842.00;9.70;1489.00;1.45;0
16;industrial_complex;2833.00;9.80;1485.00;4.11;0
16;industrial_complex;2846.00;9.70;1486.00;0.50;0
16;industrial_complex;2849.00;9.73;1482.00;2.05;0
16;industrial_complex;2848.00;9.75;1482.00;6.18;0
16;industrial_complex;2823.00;10.03;1488.00;1.10;0
16;air_base;2824.00;10.03;1484.00;5.22;0
16;bunker;2823.00;10.07;1484.00;0.50;0
16;bunker;2836.00;9.80;1484.00;4.62;0
16;bunker;2838.00;9.80;1489.00;5.83;0
16;bunker;2842.00;9.75;1486.00;3.67;0
16;anti_air_building;2839.00;9.80;1488.00;0.40;0
16;anti_air_building;2839.00;9.80;1488.00;1.61;0
16;anti_air_building;2837.00;9.80;1483.00;5.73;0
16;synthetic_refinery;2841.00;9.80;1485.00;2.12;0
16;fuel_silo;2836.00;9.85;1492.00;3.68;0
16;radar_station;2834.00;9.80;1486.00;0.34;0
16;rocket_site;2828.00;9.88;1486.00;4.18;0
16;nuclear_reactor;2819.00;9.93;1483.00;4.28;0
17;arms_factory;2912.00;10.80;1464.00;1.55;0
17;arms_factory;2911.00;10.75;1464.00;5.67;0
17;arms_factory;2894.00;10.15;1469.00;2.05;0
17;arms_factory;2906.00;10.80;1458.00;4.71;0
17;arms_factory;2897.00;10.12;1464.00;1.45;0
17;arms_factory;2903.00;10.32;1452.00;4.11;0
17;industrial_complex;2901.00;10.15;1473.00;0.50;0
17;industrial_complex;2898.00;10.10;1474.00;2.05;0
17;industrial_complex;2908.00;10.53;1464.00;6.18;0
17;industrial_complex;2893.00;10.12;1468.00;1.10;0
